gene	t00	t05	t1_	t2_	t3_	t4_	t5_	t6_	t7_	t8_	t10_	t12_
ENSG00000243485.3	-0.0703438909537	-0.0190251178353	0.0274963699094	0.0222702096375	0.0229155636512	0.0147707741826	0.0293334942053	0.248109235374	-0.00561324421123	-0.00760361290059	-0.000443337078808	-0.0192189664455
ENSG00000237613.2	-0.0169688453782	-0.00147462028608	0.0101332860595	0.00788426852058	0.0109667988454	0.00610423689932	0.012194577834	0.00479972102788	-0.0046007348803	0.165776047905	-0.0053444829108	-0.0119348837807
ENSG00000238009.5	0.0390188257151	0.0889459564357	0.171796552462	0.0037735726652	-0.0401242788494	-0.0109885656913	-0.0229338495072	0.0220113296849	0.0393467451243	0.246301218122	0.079912294448	0.249143545135
ENSG00000228463.7	1.42539380864	1.15448230435	1.40043153223	1.50431704416	1.65610600016	1.48086783187	1.25267425728	1.49137670308	1.39875227764	1.41693343648	0.891503958591	1.85556757655
ENSG00000237094.10	1.19938872877	1.45887945691	0.998701550984	0.660434995738	0.709247163343	0.625182114738	1.28298539142	0.594389841586	1.25887589111	0.842129345534	0.374781090981	0.428427067776
ENSG00000231709.1	0.0459232903016	0.0207985825304	-0.00853510534226	-0.00778171475324	-0.000330217521193	-0.00280768597159	-0.00538192486557	-0.0092967692104	-0.00506851759653	-0.0103051538801	-0.0137987870125	0.166201124942
ENSG00000239664.2	-0.0839574795224	-0.0331659604823	0.0210637663439	0.0181448636276	0.00908712088976	0.00909657475517	0.248872026157	0.0180638699728	0.00420231940745	0.00998598161446	0.0170578324135	0.00156985399558
ENSG00000230021.6	0.076431843428	0.828049387695	1.1048145782	0.544787742501	0.634956852603	0.832406073368	0.805489484043	0.708776786765	0.400844633227	1.00788985839	0.556607143173	0.620196334471
ENSG00000235373.1	0.746515439849	0.994748183329	0.69260105953	0.229896551683	0.41541527784	0.214080416981	1.38528782319	0.771172441971	1.04519921553	0.685382039198	0.555268289062	0.206758756637
ENSG00000240618.1	0.59375308766	0.519466295016	0.646361044332	1.19581205339	0.531827460186	0.624660203324	1.29612060854	0.0382613204991	0.654679698109	0.411372986848	0.974424719231	0.402942231512
ENSG00000228327.2	1.23654015851	1.6328955232	1.42663383629	2.79349041272	2.12107190064	2.1773936083	2.0437135105	2.64548678321	1.88914357391	2.19954842668	2.27143310036	2.21816042721
ENSG00000237491.7	2.24767049649	1.89581447674	1.7963965546	1.98859595289	2.04420558988	1.90220274013	1.43001897619	2.00968550555	2.2859002969	2.11614495876	2.23336741934	2.18841887044
ENSG00000177757.2	-0.0316986800071	0.011102963919	0.0345029807846	0.0259046028588	0.0446845945008	0.29736166008	0.0455526831265	0.0120108054243	0.150247850193	-0.039285620458	0.140001049197	-0.0547673550344
ENSG00000225880.5	1.78832269817	1.90073580896	1.59210095644	1.52873134227	1.92828458336	1.32605550953	1.92911113153	1.72139014036	1.52510335992	1.45415267259	1.69069176569	2.03064884107
ENSG00000230368.2	0.201043216701	0.145789235029	0.366817758478	0.291836507924	0.0107274353062	0.182551864251	0.480322118078	0.0161848356177	0.00203669263461	0.00587435292691	0.0122974101494	0.170959021642
ENSG00000272438.1	0.582415982273	1.07192668964	0.35454730505	1.21819617789	0.683031660011	0.714055162144	1.08653724554	0.122690547208	0.60163226929	0.832548402377	0.755292484986	0.253239046717
ENSG00000230699.2	2.46335604645	2.83949377684	2.8473050347	2.87461198437	2.47373487336	2.39716329873	2.83747901335	2.45874267052	2.48506545174	2.25059247797	2.68013421523	2.60654973434
ENSG00000241180.1	-0.114356394254	-0.0405315932123	0.0339082557331	0.0284592635223	0.0204847876367	0.0161780942116	0.0319060689778	0.0256244536782	0.000884298821453	0.00514003123358	0.290079899842	0.16454533178
ENSG00000223764.2	4.68898847	4.83673004733	4.86157816071	4.71447290494	4.64196644946	4.61843212276	4.50392874676	4.62166102586	4.72085637987	4.61913258496	4.69795258498	4.66275523433
ENSG00000272512.1	0.820461493911	1.37886899225	1.61173660375	1.32691797427	1.4737476833	1.40300676805	1.75715122808	1.63774735124	0.816399340576	0.937079364788	1.25340621204	1.08100693259
ENSG00000273443.1	0.384792264043	0.297125391116	0.232025409682	0.450447550947	0.218229025973	0.203789692531	0.0604614940402	0.0388103354462	-0.0079639430257	-0.00875412845263	0.0072934260859	-0.0333389628722
ENSG00000272141.1	-0.182421253998	0.460070968777	0.334212635309	0.049323150424	0.214462047344	0.0297776006268	0.0588938748955	0.0419453515052	-0.00366203473471	0.620556868326	0.0164256205364	-0.0253481072381
ENSG00000205231.1	0.0132874291084	0.00468683971899	-0.00396536540826	-0.00332504177196	-0.00241974932748	0.171388529887	-0.00374449366646	-0.00298236311022	-7.91364570948e-05	-0.000555950874858	-0.00175439904174	0.00106878188983
ENSG00000260179.1	0.425697651733	1.13692826413	1.13492836847	0.394229383157	0.945527981691	0.31040036506	1.00392735116	1.24196573378	0.766982824029	0.898703895169	0.672719877426	0.760489278513
ENSG00000230415.1	1.55541087364	1.48164091391	1.30085979414	1.23202135231	1.33250338125	1.46807667004	1.37257111789	1.69125851875	1.55869823107	1.73003258671	1.78933336801	1.81285652825
ENSG00000272455.1	3.18823208314	3.35116951426	3.33605564633	3.34520895099	3.22199948894	3.49596275389	3.60224979004	3.61274918406	3.17319751238	3.385229329	3.17998035105	3.22511247363
ENSG00000225285.1	0.195411439962	0.166218128236	-0.023316814112	-0.0175314606891	0.143287280741	-0.015294399936	-0.0306754465713	-0.00823356224583	0.0153707571946	0.474119137045	0.0220875148099	0.0366304260874
ENSG00000215014.4	1.76129189185	1.45869398685	1.03384597501	1.01008607107	1.54607584447	1.4119846605	1.40769605009	0.929911485512	1.15837067335	1.12532510861	1.63208143015	1.60432648382
ENSG00000272106.1	3.01824417998	3.1938592262	3.18223707509	3.22782316003	3.13426604116	3.41599827143	3.46381638687	3.06117397614	3.18613238401	3.2034472367	3.21363300922	2.92719053314
ENSG00000272004.1	1.28762191779	1.23922541973	0.49799925179	0.815485875771	1.089327684	0.865250153737	1.13161815085	1.02753106023	1.07408374105	0.487205104564	1.07066484527	1.29505537869
ENSG00000269737.1	0.321025585795	0.0500430998779	0.12687260752	0.134648484805	-0.0305162806608	0.251859365046	-0.0450329334386	-0.0336144213945	0.00127612148478	0.170874976798	-0.0160285256866	0.0167303338726
ENSG00000231050.1	0.524198893208	0.00127928956572	0.0188830073971	0.361030691048	0.195557190344	0.0118556141717	0.389935092445	0.00786216295517	0.162871769296	0.15586597517	-0.013727760323	0.147517375914
